STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,WESF,WESF_ATTRIBUTES
US1NCBC0087,4/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/13/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,4/14/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/15/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/19/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",160,",,N",,
US1NCBC0087,4/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,4/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",950,",,N",,
US1NCBC0087,4/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",97,",,N",,,,,,,,,,
US1NCBC0087,4/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,4/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",69,",,N",,,,,,,,,,
US1NCBC0087,4/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,4/30/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/1/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",56,",,N",,,,,,,,,,
US1NCBC0087,5/2/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",185,",,N",,,,,,,,,,
US1NCBC0087,5/3/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/4/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/5/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",559,",,N",,,,,,,,,,
US1NCBC0087,5/8/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/9/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/12/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/13/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",173,",,N",,,,,,,,,,
US1NCBC0087,5/15/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/17/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/18/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,5/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",221,",,N",,
US1NCBC0087,5/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",185,",,N",,,,,,,,,,
US1NCBC0087,5/23/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",36,",,N",,,,,,,,,,
US1NCBC0087,5/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",109,",,N",,,,,,,,,,
US1NCBC0087,5/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",297,",,N",,,,,,,,,,
US1NCBC0087,5/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,5/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",79,",,N",,,,,,,,,,
US1NCBC0087,5/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,5/30/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",8,",,N",,,,,,,,,,
US1NCBC0087,5/31/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/1/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/2/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/3/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/4/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/5/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",56,",,N",,,,,,,,,,
US1NCBC0087,6/6/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",51,",,N",,,,,,,,,,
US1NCBC0087,6/7/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,6/8/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/9/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",79,",,N",,,,,,,,,,
US1NCBC0087,6/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,6/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/12/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/14/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,6/15/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",107,",,N",,,,,,,,,,
US1NCBC0087,6/17/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",66,",,N",,
US1NCBC0087,6/18/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",86,",,N",,,,,,,,,,
US1NCBC0087,6/19/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,6/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",127,",,N",,,,,,,,,,
US1NCBC0087,6/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,6/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/23/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",170,",,N",,,,,,,,,,
US1NCBC0087,6/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",61,",,N",,
US1NCBC0087,6/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,6/30/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",185,",,N",,,,,,,,,,
US1NCBC0087,7/1/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",25,",,N",,,,,,,,,,
US1NCBC0087,7/2/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",229,",,N",,,,,,,,,,
US1NCBC0087,7/3/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,7/4/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",135,",,N",,,,,,,,,,
US1NCBC0087,7/5/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",3,",,N",,,,,,,,,,
US1NCBC0087,7/6/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",160,",,N",,,,,,,,,,
US1NCBC0087,7/8/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",5,",,N",,
US1NCBC0087,7/9/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",155,",,N",,,,,,,,,,
US1NCBC0087,7/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,12,",,N",663,",,N",,
US1NCBC0087,7/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",127,",,N",,
US1NCBC0087,7/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,7/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",84,",,N",,,,,,,,,,
US1NCBC0087,7/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,7/30/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,7/31/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/1/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/3/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,8/4/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/7/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",345,",,N",,
US1NCBC0087,8/8/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",89,",,N",,,,,,,,,,
US1NCBC0087,8/9/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",64,",,N",,,,,,,,,,
US1NCBC0087,8/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",64,",,N",,,,,,,,,,
US1NCBC0087,8/12/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",224,",,N",,,,,,,,,,
US1NCBC0087,8/13/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",206,",,N",,,,,,,,,,
US1NCBC0087,8/14/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",43,",,N",,,,,,,,,,
US1NCBC0087,8/15/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",38,",,N",,,,,,,,,,
US1NCBC0087,8/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/17/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",81,",,N",,
US1NCBC0087,8/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/23/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,8/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,8/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,8/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",71,",,N",,,,,,,,,,
US1NCBC0087,8/30/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,8/31/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",20,",,N",,,,,,,,,,
US1NCBC0087,9/1/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",185,",,N",,,,,,,,,,
US1NCBC0087,9/2/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",30,",,N",,,,,,,,,,
US1NCBC0087,9/3/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,9/4/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/5/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/6/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",673,",,N",,,,,,,,,,
US1NCBC0087,9/7/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",36,",,N",,,,,,,,,,
US1NCBC0087,9/8/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,9/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",23,",,N",,,,,,,,,,
US1NCBC0087,9/12/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",1504,",,N",,,,,,,,,,
US1NCBC0087,9/13/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",30,",,N",,,,,,,,,,
US1NCBC0087,9/14/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/18/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/19/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",46,",,N",,,,,,,,,,
US1NCBC0087,9/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",0,"T,,N",,
US1NCBC0087,9/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,9/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,9/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/2/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/3/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/6/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",0,",,N",,
US1NCBC0087,10/7/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/9/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",770,",,N",,,,,,,,,,
US1NCBC0087,10/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",282,",,N",,,,,,,,,,
US1NCBC0087,10/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,10/12/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,10/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",239,",,N",,
US1NCBC0087,10/17/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/18/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/19/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,10/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/23/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",478,",,N",,
US1NCBC0087,10/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",1080,",,N",,,,,,,,,,
US1NCBC0087,10/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,10/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/10/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,15,",,N",917,",,N",,
US1NCBC0087,11/11/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/13/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",8,",,N",,
US1NCBC0087,11/14/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,11/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,4,",,N",18,",,N",,
US1NCBC0087,11/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/23/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,11/30/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,12/1/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/4/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",0,",,N",,
US1NCBC0087,12/5/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/6/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",132,",,N",,,,,,,,,,
US1NCBC0087,12/7/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/13/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/14/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/15/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/16/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/17/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/18/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,"T,,N",,,,,,,,,,
US1NCBC0087,12/19/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/20/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",66,",,N",,,,,,,,,,
US1NCBC0087,12/21/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",150,",,N",,,,,,,,,,
US1NCBC0087,12/22/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",5,",,N",,,,,,,,,,
US1NCBC0087,12/23/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",10,",,N",,,,,,,,,,
US1NCBC0087,12/24/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",25,",,N",,,,,,,,,,
US1NCBC0087,12/25/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/26/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/27/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/28/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/29/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,12/31/2017,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/2/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,2,",,N",0,",,N",,
US1NCBC0087,1/3/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/4/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/5/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/6/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/7/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/11/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",81,",,N",,
US1NCBC0087,1/12/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",579,",,N",,,,,,,,,,
US1NCBC0087,1/13/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",165,",,N",,,,,,,,,,
US1NCBC0087,1/14/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/16/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",0,",,N",0,",,N",,,,,,,,
US1NCBC0087,1/19/2018,35.479675,-82.284756,624.2,"BAT CAVE 1.9 N, NC US",,,,,,,3,",,N",84,",,N",,
